DATALOAD,IRV_MXCHRTOFACCTS,,EN
ACCOUNTNAME,ACTIVE,ACTIVEDATE,CHARTOFACCOUNTSID,EXPIREDATE,EXTERNALREFID,GLACCOUNT,GLCOMP01,GLCOMP02,GLCOMP03,ORGID,OWNERSYSID,SENDERSYSID
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21700,BBC026Q,BFSWXV,21700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-21720,BBC026Q,BFSWXV,21720,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22130,BBC026Q,BFSWXV,22130,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22140,BBC026Q,BFSWXV,22140,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22150,BBC026Q,BFSWXV,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22175,BBC026Q,BFSWXV,22175,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22450,BBC026Q,BFSWXV,22450,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22700,BBC026Q,BFSWXV,22700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22710,BBC026Q,BFSWXV,22710,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22800,BBC026Q,BFSWXV,22800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22810,BBC026Q,BFSWXV,22810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22820,BBC026Q,BFSWXV,22820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22830,BBC026Q,BFSWXV,22830,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-22840,BBC026Q,BFSWXV,22840,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23000,BBC026Q,BFSWXV,23000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23040,BBC026Q,BFSWXV,23040,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23100,BBC026Q,BFSWXV,23100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23110,BBC026Q,BFSWXV,23110,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23120,BBC026Q,BFSWXV,23120,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23260,BBC026Q,BFSWXV,23260,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC026Q-BFSWXV-23800,BBC026Q,BFSWXV,23800,UK,,
