LOCATION,ASSETATTRID,ALNVALUE,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID,CLASSSTRUCTUREID,ORGID,SECTION
1006447,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006447,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006447,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006448,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006448,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006448,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006448,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006449,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006449,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006449,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006449,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006450,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006450,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006450,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006450,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006451,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006451,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006451,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006451,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006452,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006452,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006452,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006452,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006453,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006453,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006453,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006453,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006454,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006454,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006454,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006454,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006455,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006455,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006455,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006455,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006456,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006456,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006456,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006456,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006457,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006457,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006457,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006457,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006458,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006458,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006458,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006458,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006459,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006459,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006459,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006459,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006460,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006460,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006460,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006460,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006461,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006461,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006461,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006461,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006462,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006462,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006462,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006462,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006463,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006463,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006463,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006463,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006464,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006464,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006464,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006464,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006465,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006465,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006465,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006465,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006466,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006466,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006466,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006466,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006467,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006467,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006467,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006467,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006468,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006468,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006468,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006468,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006469,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006469,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006469,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006469,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006470,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006470,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006470,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006470,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006471,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006471,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006471,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006471,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006472,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006472,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006472,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006472,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006473,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006473,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006473,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006473,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006474,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006474,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006474,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006474,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006475,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006475,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006475,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006475,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006476,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006476,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006476,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006476,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006477,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006477,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006477,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006477,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006478,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006478,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006478,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006478,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006479,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006479,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006479,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006479,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006480,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006480,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006480,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006480,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006481,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006481,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006481,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006481,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1006482,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1006482,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1006482,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1006482,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1000288,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000288,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1000288,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1000288,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1003621,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003621,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1003621,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1003621,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1007251,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007251,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007251,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1007251,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1007252,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007252,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007252,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1007252,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1007253,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007253,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007253,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1007253,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1007254,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1007254,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1007254,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1007254,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1000289,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1000289,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1000289,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1000289,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003585,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003585,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003585,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003585,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1003586,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1003586,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1003586,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1003586,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004060,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004060,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004060,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004060,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004061,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004061,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004061,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004061,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004062,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004062,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004062,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004062,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004063,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004063,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004063,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004063,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004064,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004064,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004064,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004064,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004065,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004065,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004065,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004065,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004066,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004066,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004066,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004066,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004067,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004067,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004067,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004067,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004068,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004068,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004068,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004068,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004069,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004069,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004069,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004069,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004070,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004070,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004070,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004070,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004071,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004071,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004071,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004071,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004072,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004072,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004072,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004072,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004073,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004073,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004073,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004073,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004074,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004074,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004074,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004074,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004075,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004075,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004075,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004075,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004076,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004076,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004076,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004076,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004077,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004077,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004077,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004077,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004078,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004078,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004078,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004078,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004079,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004079,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004079,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004079,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004080,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004080,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004080,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004080,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004081,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004081,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004081,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004081,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004082,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004082,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004082,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004082,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004083,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004083,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004083,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004083,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004084,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004084,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004084,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004084,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004085,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004085,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004085,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004085,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004086,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004086,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004086,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004086,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004087,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004087,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004087,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004087,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004088,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004088,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004088,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004088,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004089,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004089,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004089,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004089,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004090,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004090,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004090,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004090,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004091,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004091,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004091,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004091,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004092,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004092,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004092,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004092,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004093,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004093,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004093,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004093,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004094,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004094,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004094,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004094,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004095,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004095,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004095,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004095,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004096,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004096,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004096,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004096,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004097,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004097,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004097,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004097,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004098,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004098,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004098,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004098,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004099,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004099,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004099,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004099,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004100,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004100,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004100,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004100,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004101,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004101,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004101,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004101,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004102,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004102,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004102,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004102,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004103,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004103,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004103,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004103,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004104,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004104,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004104,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004104,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004105,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004105,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004105,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004105,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004106,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004106,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004106,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004106,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004107,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004107,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004107,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004107,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004108,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004108,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004108,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004108,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004109,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004109,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004109,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004109,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004110,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004110,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004110,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004110,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004111,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004111,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004111,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004111,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004112,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004112,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004112,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004112,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004113,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004113,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004113,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004113,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004114,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004114,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004114,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004114,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004115,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004115,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004115,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004115,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004116,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004116,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004116,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004116,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004117,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004117,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004117,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004117,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004118,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004118,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004118,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004118,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004119,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004119,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004119,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004119,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004120,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
1004120,I25/O25,I25,22350,BBC,UK,GB,22350,UK,
1004120,IRVREG,London,22350,BBC,UK,GB,22350,UK,
1004120,NSCREG,London,22350,BBC,UK,GB,22350,UK,
1004121,BBCREG,NULL,22350,BBC,UK,GB,22350,UK,
