LOCATION,ASSETATTRID,ALNVALUE,CLASSSTRUCTUREID,PLUSPCUSTOMER,ORGID,SITEID,CLASSSTRUCTUREID,ORGID,SECTION
1001758,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001758,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001759,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001759,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001759,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001760,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001760,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001760,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001761,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001761,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001761,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001762,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001762,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001762,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001763,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001763,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001763,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001764,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001764,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001764,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001765,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001765,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001765,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001766,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001766,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001766,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001767,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001767,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001767,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001768,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001768,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001768,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001769,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001769,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001769,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001770,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001770,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001770,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001771,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001771,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001771,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001773,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001773,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001773,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001774,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001774,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001774,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001775,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001775,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001775,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001776,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001776,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001776,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001777,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001777,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001777,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001778,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001778,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001778,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001779,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001779,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001779,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001780,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001780,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001780,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001781,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001781,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001781,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001782,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001782,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001782,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001783,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001783,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001783,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001784,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001784,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001784,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001785,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001785,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001785,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001786,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001786,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001786,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001787,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001787,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001787,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001788,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001788,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001788,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001789,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001789,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001789,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001790,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001790,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001790,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001791,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001791,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001791,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001792,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001792,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001792,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001793,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001793,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001793,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001794,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001794,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001794,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001795,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001795,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001795,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001796,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001796,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001796,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001797,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001797,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001797,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001798,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001798,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001798,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001799,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001799,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001799,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001800,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001800,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001800,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001801,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001801,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001801,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001802,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001802,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001802,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001803,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001803,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001803,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001804,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001804,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001804,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001805,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001805,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001805,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001806,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001806,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001806,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001807,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001807,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001807,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001808,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001808,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001808,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001809,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001809,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001809,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001810,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001810,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001810,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001811,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001811,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001811,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001812,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001812,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001812,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001813,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001813,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001813,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001814,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001814,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001814,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001815,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001815,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001815,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001816,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001816,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001816,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001817,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001817,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001817,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001818,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001818,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001818,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001819,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001819,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001819,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001820,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001820,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001820,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001821,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001821,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001821,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001822,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001822,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001822,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001823,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001823,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001823,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001824,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001824,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001824,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001825,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001825,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001825,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001826,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001826,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001826,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001827,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001827,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001827,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001828,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001828,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001828,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001829,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001829,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001829,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001830,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001830,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001830,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001831,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001831,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001831,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001832,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001832,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001832,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001833,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001833,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001833,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001834,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001834,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001834,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001835,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001835,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001835,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001836,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001836,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001836,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001837,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001837,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001837,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001838,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001838,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001838,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001839,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001839,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001839,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001840,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001840,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001840,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001841,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001841,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001841,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001842,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001842,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001842,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001843,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001843,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001843,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001844,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001844,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001844,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001845,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001845,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001845,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001846,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001846,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001846,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001847,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001847,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001847,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001848,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001848,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001848,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001849,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001849,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001849,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001850,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001850,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001850,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001851,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001851,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001851,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001852,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001852,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001852,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001853,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001853,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001853,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001854,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001854,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001854,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001855,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001855,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001855,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001856,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001856,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001856,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001857,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001857,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001857,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001858,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001858,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001858,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001859,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001859,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001859,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001860,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001860,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001860,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001861,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001861,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001861,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001862,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001862,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001862,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001863,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001863,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001863,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001864,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001864,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001864,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001865,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001865,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001865,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001866,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001866,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001866,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001867,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001867,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001867,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001868,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001868,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001868,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001869,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001869,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001869,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001870,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001870,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001870,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001871,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001871,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001871,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001872,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001872,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001872,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001873,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001873,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001873,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001874,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001874,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001874,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001875,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001875,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001875,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001876,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001876,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001876,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001877,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001877,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001877,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001878,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001878,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001878,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001879,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001879,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001879,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001880,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001880,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001880,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001881,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001881,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001881,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001882,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001882,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001882,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001883,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001883,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001883,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001884,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001884,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001884,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001885,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001885,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001885,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001886,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001886,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001886,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001887,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001887,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001887,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001888,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001888,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001888,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001889,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001889,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001889,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001890,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001890,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001890,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001891,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001891,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001891,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001892,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001892,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001892,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001893,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001893,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001893,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001894,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001894,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001894,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001895,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001895,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001895,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001896,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001896,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001896,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001897,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001897,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001897,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001898,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001898,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001898,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001899,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001899,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001899,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001900,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001900,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001900,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001901,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001901,IRVREG,North,22350,BBC,UK,GB,22350,UK,
1001901,NSCREG,North,22350,BBC,UK,GB,22350,UK,
1001902,I25/O25,O25,22350,BBC,UK,GB,22350,UK,
1001902,IRVREG,North,22350,BBC,UK,GB,22350,UK,
