DATALOAD,IRV_MXCHRTOFACCTS,,EN
ACCOUNTNAME,ACTIVE,ACTIVEDATE,CHARTOFACCOUNTSID,EXPIREDATE,EXTERNALREFID,GLACCOUNT,GLCOMP01,GLCOMP02,GLCOMP03,ORGID,OWNERSYSID,SENDERSYSID
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21320,BBC094,MESWXV,21320,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21330,BBC094,MESWXV,21330,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21340,BBC094,MESWXV,21340,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21350,BBC094,MESWXV,21350,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21360,BBC094,MESWXV,21360,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21370,BBC094,MESWXV,21370,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21380,BBC094,MESWXV,21380,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21390,BBC094,MESWXV,21390,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21400,BBC094,MESWXV,21400,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21500,BBC094,MESWXV,21500,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21510,BBC094,MESWXV,21510,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21550,BBC094,MESWXV,21550,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21560,BBC094,MESWXV,21560,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21570,BBC094,MESWXV,21570,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21600,BBC094,MESWXV,21600,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21630,BBC094,MESWXV,21630,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21700,BBC094,MESWXV,21700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21710,BBC094,MESWXV,21710,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-21720,BBC094,MESWXV,21720,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22110,BBC094,MESWXV,22110,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22130,BBC094,MESWXV,22130,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22140,BBC094,MESWXV,22140,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22150,BBC094,MESWXV,22150,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22160,BBC094,MESWXV,22160,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22170,BBC094,MESWXV,22170,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22175,BBC094,MESWXV,22175,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22180,BBC094,MESWXV,22180,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22190,BBC094,MESWXV,22190,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22700,BBC094,MESWXV,22700,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22710,BBC094,MESWXV,22710,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22800,BBC094,MESWXV,22800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22820,BBC094,MESWXV,22820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22830,BBC094,MESWXV,22830,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-22840,BBC094,MESWXV,22840,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23000,BBC094,MESWXV,23000,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23010,BBC094,MESWXV,23010,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23020,BBC094,MESWXV,23020,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23040,BBC094,MESWXV,23040,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23110,BBC094,MESWXV,23110,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23120,BBC094,MESWXV,23120,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23130,BBC094,MESWXV,23130,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23170,BBC094,MESWXV,23170,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23190,BBC094,MESWXV,23190,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23210,BBC094,MESWXV,23210,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23220,BBC094,MESWXV,23220,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23260,BBC094,MESWXV,23260,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23358,BBC094,MESWXV,23358,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23800,BBC094,MESWXV,23800,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23810,BBC094,MESWXV,23810,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-23820,BBC094,MESWXV,23820,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-24870,BBC094,MESWXV,24870,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-24920,BBC094,MESWXV,24920,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-25250,BBC094,MESWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MESWXV-25280,BBC094,MESWXV,25280,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MGXXXF-21100,BBC094,MGXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MGXXXF-25250,BBC094,MGXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MRCWXF-21100,BBC094,MRCWXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MRCWXF-25250,BBC094,MRCWXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MRCWXV-21100,BBC094,MRCWXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-MRCWXV-25250,BBC094,MRCWXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-PEXXXF-21100,BBC094,PEXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-PEXXXF-25250,BBC094,PEXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-PEXXXV-21100,BBC094,PEXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-PEXXXV-25250,BBC094,PEXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POSMXF-21100,BBC094,POSMXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POSMXF-25250,BBC094,POSMXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POSMXV-21100,BBC094,POSMXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POSMXV-25250,BBC094,POSMXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POXXXF-21100,BBC094,POXXXF,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POXXXF-25250,BBC094,POXXXF,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POXXXV-21100,BBC094,POXXXV,21100,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-POXXXV-25250,BBC094,POXXXV,25250,UK,,
,,2014-06-23T14:00:00+00:00,,,,BBC094-REXXXF-21100,BBC094,REXXXF,21100,UK,,
